MPU Pad,H3LIS Pad,Pressure Pad,Temperature Pad,C1,C2,C3,C4,C5,C6,Line Count,,,,,,,,
917,-48,6233832,8497154,0,42640,40615,26575,24961,31880,28219,393,,,,,,,,,,
Time (ms),Status,Altitude (mm),Velocity (mm/s),Acceleration (mm/s2),Altitude Barometric (mm),Acceleration Axial (mm/s2),Pressure (Pa),Temperature (100*degC),Acceleration MPU_X (2byte 16g),Acceleration MPU_Y (2byte 16g),Acceleration MPU_Z (2byte 16g),Rotation MPU_X (2byte 2000deg/s),Rotation MPU_Y (2byte 2000deg/s),Rotation MPU_Z (2byte 2000deg/s),Acceleration H3LIS Y (2byte 200g),MS5607 Pressure (4byte),MS5607 Temperature (4byte),Voltage (10bit),Continuity Apogee (10bit),Continuity Main (10bit),Continuity Third (10bit)
34745,0,-9969,-2977,13962,-2218,13848,93389,3126,-134,-1975,-801,140,42,12,-272,6234592,8496096,15,13,9,10
34768,0,-9749,-2494,13759,-266,13633,93367,3126,-171,-1930,-809,-92,-99,-84,-256,6234080,8496096,14,13,9,9
34790,0,-9581,-2060,14078,-2218,14275,93389,3126,-160,-2064,-813,-352,-180,-118,-272,6234592,8496096,15,14,9,9
34820,0,-9309,-1448,14109,1597,14126,93346,3126,-117,-2033,-797,-213,-151,36,-256,6233568,8496096,14,14,9,10
34842,0,-9074,-990,13809,-266,13623,93367,3126,-139,-1928,-796,22,-116,-12,-192,6234080,8496096,15,15,9,9
34864,0,-8837,-538,13863,-266,13896,93367,3126,-134,-1985,-782,137,-39,-75,-288,6234080,8496096,15,13,9,9
34887,0,-8544,-43,13962,1597,14021,93346,3126,-134,-2011,-745,-30,59,-105,-224,6233568,8496096,14,14,9,9
34909,0,-8304,401,14034,-266,14078,93367,3126,-120,-2023,-825,-202,-45,-67,-272,6234080,8496096,14,13,8,9
34939,0,-8054,954,13917,-266,13844,93367,3126,-125,-1974,-783,-228,-45,12,-336,6234080,8496096,15,14,9,10
34962,0,-7861,1371,13929,-2218,13935,93389,3126,-131,-1993,-766,-124,3,-39,-272,6234592,8496096,15,14,9,9
34986,0,-7617,1826,13986,-621,14021,93371,3128,-129,-2011,-804,8,-3,-73,-224,6234080,8496608,14,14,9,9
35007,0,-7313,2273,14040,1597,14073,93346,3126,-124,-2022,-850,101,-37,-54,-288,6233568,8496096,14,13,9,9
35036,0,-7096,2763,14049,-2218,14054,93389,3126,-121,-2018,-771,84,23,-37,-288,6234592,8496096,15,14,9,9
35060,0,-6778,3244,14056,1597,14059,93346,3126,-137,-2019,-851,-54,-1,-93,-256,6233568,8496096,14,13,9,9
35083,0,-6462,3704,14020,1597,13997,93346,3126,-113,-2006,-841,-184,-71,-109,-336,6233568,8496096,15,13,9,10
35106,0,-6254,4098,14222,-2218,14346,93389,3126,-107,-2079,-792,-115,-119,-78,-288,6234592,8496096,14,14,10,9
35134,0,-5976,4587,14189,-621,14169,93371,3128,-121,-2042,-727,91,-45,22,-288,6234080,8496608,15,13,9,9
35157,0,-5762,4971,14008,-2218,13896,93389,3126,-104,-1985,-758,263,25,12,-256,6234592,8496096,15,14,9,9
35181,0,-5432,5426,13937,1597,13892,93346,3126,-130,-1984,-799,205,37,-60,-272,6233568,8496096,15,14,8,9
35203,0,-5166,5814,13870,-266,13829,93367,3126,-110,-1971,-809,3,26,-91,-288,6234080,8496096,15,13,9,9
